"","RTIID","GID","JURISID","COUNTY","NAME","YEAR","CITY","STATE","ZIP","STATEFIPS","CNTYCODE","STRATUM","FINALWT","DESIGNWT","CLASS","STATUS","CONFPOPJUNE","CONFPOPJUNE_FLAG","CONFPOP","CONFPOP_FLAG","NCONPOP","NCONPOP_FLAG","TOTPOP","TOTPOP_FLAG","WEEK","WEEK_FLAG","WEEKN","WEEKN_FLAG","NONCITZ","NONCITZ_FLAG","ADULTM","ADULTM_FLAG","ADULTF","ADULTF_FLAG","JUVM","JUVM_FLAG","JUVF","JUVF_FLAG","TOTGENDER","TOTGENDER_FLAG","ADLTJUV","ADLTJUV_FLAG","CONV","CONV_FLAG","UNCONV","UNCONV_FLAG","TOTCONVSTATUS","TOTCONVSTATUS_FLAG","FELONY","FELONY_FLAG","MISD","MISD_FLAG","OTHEROFFSPEC","OTHEROFF","OTHEROFF_FLAG","TOTOFF","TOTOFF_FLAG","WHITE","WHITE_FLAG","BLACK","BLACK_FLAG","HISP","HISP_FLAG","AIAN","AIAN_FLAG","ASIAN","ASIAN_FLAG","NHOPI","NHOPI_FLAG","TWORACE","TWORACE_FLAG","OTHERRACESPEC","OTHERRACE","OTHERRACE_FLAG","RACEDK","RACEDK_FLAG","RACETOTAL","RACETOTAL_FLAG","MARSHALS","MARSHALS_FLAG","BOP","BOP_FLAG","ICE","ICE_FLAG","BIA","BIA_FLAG","OTHERFEDSPEC","OTHERFED","OTHERFED_FLAG","INSTATEPRIS","INSTATEPRIS_FLAG","OUTSTATEPRIS","OUTSTATEPRIS_FLAG","TRIBAL","TRIBAL_FLAG","INSTATEJAIL","INSTATEJAIL_FLAG","OUTSTATEJAIL","OUTSTATEJAIL_FLAG","OTHERHOLDTOT","OTHERHOLDTOT_FLAG","PEAKDATE","PEAKPOP","PEAKPOP_FLAG","ADPM","ADPM_FLAG","ADPF","ADPF_FLAG","ADP","ADP_FLAG","RATED","RATED_FLAG","ADMISM","ADMISM_FLAG","ADMISF","ADMISF_FLAG","ADMIS","ADMIS_FLAG","RELEASEM","RELEASEM_FLAG","RELEASEF","RELEASEF_FLAG","RELEASE","RELEASE_FLAG","EMONITOR","EMONITOR_FLAG","HOMEDETN","HOMEDETN_FLAG","COMMSRV","COMMSRV_FLAG","DAYREPORT","DAYREPORT_FLAG","PRETRIAL","PRETRIAL_FLAG","ALTWORK","ALTWORK_FLAG","TREATMENT","TREATMENT_FLAG","OTRNONCONFSPEC","OTRNONCONF","OTRNONCONF_FLAG","NONCONFD","NONCONFD_FLAG","CORRSTAFF","CORRSTAFF_FLAG","CORRSTAFFM","CORRSTAFFM_FLAG","CORRSTAFFF","CORRSTAFFF_FLAG","OTHERSTAFF","OTHERSTAFF_FLAG","OTHERSTAFFM","OTHERSTAFFM_FLAG","OTHERSTAFFF","OTHERSTAFFF_FLAG","TOTALSTAFF","TOTALSTAFF_FLAG"
"11",10956043,"011043043061000000000","011043043","LOWNDES COUNTY                                                              ","LOWNDES COUNTY SHERIFFS OFFICE                                                                      ",2016,"HAYNEVILLE              ","(01) AL","36040     ","01","01085","(09) 9: 40 =< adp < 103 & juv = 0",9.29508197,9,19,"(1) Respondent",35,"(1) Estimated by respondent",35,"(1) Estimated by respondent",0,"(0) Reported",35,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,0,"(0) Reported",35,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",35,"(1) Estimated by respondent",0,"(0) Reported",10,"(1) Estimated by respondent",25,"(1) Estimated by respondent",35,"(1) Estimated by respondent",27,"(1) Estimated by respondent",8,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",35,"(1) Estimated by respondent",3,"(0) Reported",32,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",35,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",5,"(1) Estimated by respondent",1,"(1) Estimated by respondent",6,"(1) Estimated by respondent",15,38,"(1) Estimated by respondent",45,"(1) Estimated by respondent",2,"(1) Estimated by respondent",47,"(1) Estimated by respondent",119,"(0) Reported",170,"(1) Estimated by respondent",25,"(1) Estimated by respondent",195,"(1) Estimated by respondent",100,"(1) Estimated by respondent",25,"(1) Estimated by respondent",125,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",13,"(1) Estimated by respondent",6,"(0) Reported",7,"(0) Reported",3,"(0) Reported",2,"(0) Reported",1,"(0) Reported",16,"(0) Reported"
"12",10956045,"011045045060000000200","011045045","LIMESTONE COUNTY, MADISON COUNTY                                            ","MADISON COUNTY SHERIFFS OFFICE                                                                      ",2016,"HUNTSVILLE              ","(01) AL","35801     ","01","01089","(01) 1: certainty jails: large jails and california jails",1.05357143,1,8,"(1) Respondent",878,"(0) Reported",783,"(1) Estimated by respondent",0,"(0) Reported",783,"(1) Estimated by respondent","(1) Yes","(0) Reported",0,"(1) Estimated by respondent",0,"(0) Reported",673,"(1) Estimated by respondent",107,"(1) Estimated by respondent",2,"(1) Estimated by respondent",1,"(1) Estimated by respondent",783,"(1) Estimated by respondent",3,"(1) Estimated by respondent",23,"(1) Estimated by respondent",760,"(1) Estimated by respondent",783,"(1) Estimated by respondent",511,"(1) Estimated by respondent",272,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",783,"(1) Estimated by respondent",382,"(1) Estimated by respondent",376,"(1) Estimated by respondent",23,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","other- Iranian and Indian          ",2,"(0) Reported",0,"(0) Reported",783,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",7,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",7,"(0) Reported",5,802,"(0) Reported",697,"(1) Estimated by respondent",150,"(1) Estimated by respondent",847,"(1) Estimated by respondent",1220,"(1) Estimated by respondent",10645,"(1) Estimated by respondent",4128,"(1) Estimated by respondent",14773,"(1) Estimated by respondent",10668,"(1) Estimated by respondent",4146,"(1) Estimated by respondent",14814,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",55,"(0) Reported",35,"(0) Reported",20,"(0) Reported",36,"(0) Reported",17,"(0) Reported",19,"(0) Reported",91,"(0) Reported"
"13",10956050,"011051051061000000000","011051051","MONTGOMERY COUNTY                                                           ","MONTGOMERY COUNTY SHERIFFS OFFICE                                                                   ",2016,"MONTGOMERY              ","(01) AL","36104     ","01","01101","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",500,"(0) Reported",467,"(0) Reported",0,"(0) Reported",467,"(0) Reported","(1) Yes","(0) Reported",0,"(0) Reported",97,"(0) Reported",429,"(0) Reported",38,"(0) Reported",0,"(0) Reported",0,"(0) Reported",467,"(0) Reported",0,"(0) Reported",109,"(0) Reported",358,"(0) Reported",467,"(0) Reported",368,"(0) Reported",20,"(0) Reported","USM  Holding for Other  By Order of Court  Holding",79,"(0) Reported",467,"(0) Reported",88,"(0) Reported",371,"(0) Reported",8,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",467,"(0) Reported",20,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",25,"(0) Reported",0,"(0) Reported",45,"(0) Reported",8,530,"(0) Reported",484,"(0) Reported",66,"(0) Reported",550,"(0) Reported",1290,"(0) Reported",4113,"(0) Reported",892,"(0) Reported",5005,"(0) Reported",4095,"(0) Reported",883,"(0) Reported",4978,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",139,"(0) Reported",64,"(0) Reported",75,"(0) Reported",42,"(0) Reported",18,"(0) Reported",24,"(0) Reported",181,"(0) Reported"
"14",10956051,"011052052061000000000","011052052","LIMESTONE COUNTY, MORGAN COUNTY                                             ","MORGAN COUNTY SHERIFFS OFFICE                                                                       ",2016,"DECATUR                 ","(01) AL","35601     ","01","01103","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",425,"(1) Estimated by respondent",425,"(1) Estimated by respondent",0,"(0) Reported",425,"(1) Estimated by respondent","(1) Yes","(0) Reported",10,"(1) Estimated by respondent",3,"(1) Estimated by respondent",350,"(1) Estimated by respondent",75,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",425,"(1) Estimated by respondent",0,"(0) Reported",175,"(1) Estimated by respondent",250,"(1) Estimated by respondent",425,"(1) Estimated by respondent",275,"(0) Reported",150,"(0) Reported","                                                  ",0,"(0) Reported",425,"(1) Estimated by respondent",300,"(1) Estimated by respondent",90,"(1) Estimated by respondent",35,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",425,"(1) Estimated by respondent",25,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",40,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",10,"(1) Estimated by respondent",0,"(0) Reported",75,"(1) Estimated by respondent",1,450,"(1) Estimated by respondent",360,"(1) Estimated by respondent",65,"(1) Estimated by respondent",425,"(1) Estimated by respondent",510,"(1) Estimated by respondent",6000,"(1) Estimated by respondent",2000,"(1) Estimated by respondent",8000,"(1) Estimated by respondent",4000,"(1) Estimated by respondent",1000,"(1) Estimated by respondent",5000,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",106,"(1) Estimated by respondent",66,"(1) Estimated by respondent",40,"(1) Estimated by respondent",8,"(1) Estimated by respondent",8,"(1) Estimated by respondent",0,"(0) Reported",114,"(1) Estimated by respondent"
"15",10956056,"011057057061000000000","011057057","LEE COUNTY, RUSSELL COUNTY                                                  ","RUSSELL COUNTY SHERIFF'S DEPARTMENT                                                                 ",2016,"PHENIX CITY             ","(01) AL","36869     ","01","01113","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",201,"(1) Estimated by respondent",222,"(1) Estimated by respondent",13,"(1) Estimated by respondent",235,"(1) Estimated by respondent","(1) Yes","(0) Reported",6,"(1) Estimated by respondent",2,"(1) Estimated by respondent",193,"(1) Estimated by respondent",26,"(1) Estimated by respondent",3,"(1) Estimated by respondent",0,"(1) Estimated by respondent",222,"(1) Estimated by respondent",3,"(1) Estimated by respondent",46,"(1) Estimated by respondent",176,"(1) Estimated by respondent",222,"(1) Estimated by respondent",165,"(1) Estimated by respondent",57,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",222,"(1) Estimated by respondent",96,"(1) Estimated by respondent",116,"(1) Estimated by respondent",9,"(1) Estimated by respondent",0,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                   ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",222,"(1) Estimated by respondent",3,"(1) Estimated by respondent",0,"(1) Estimated by respondent",2,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                 ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(0) Reported",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",5,"(1) Estimated by respondent",3,247,"(1) Estimated by respondent",198,"(1) Estimated by respondent",30,"(1) Estimated by respondent",228,"(1) Estimated by respondent",355,"(1) Estimated by respondent",2522,"(1) Estimated by respondent",956,"(1) Estimated by respondent",3478,"(1) Estimated by respondent",2717,"(1) Estimated by respondent",1109,"(1) Estimated by respondent",3826,"(1) Estimated by respondent",13,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent","                                                ",0,"(1) Estimated by respondent",13,"(1) Estimated by respondent",50,"(1) Estimated by respondent",28,"(1) Estimated by respondent",22,"(1) Estimated by respondent",7,"(1) Estimated by respondent",4,"(1) Estimated by respondent",3,"(1) Estimated by respondent",57,"(1) Estimated by respondent"
"16",10956058,"011059059061000000000","011059059","SHELBY COUNTY                                                               ","SHELBY COUNTY SHERIFF'S OFFICE                                                                      ",2016,"COLUMBIANA              ","(01) AL","35051     ","01","01117","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",462,"(0) Reported",443,"(0) Reported",0,"(0) Reported",443,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(1) Estimated by respondent",363,"(0) Reported",80,"(0) Reported",0,"(0) Reported",0,"(0) Reported",443,"(0) Reported",0,"(0) Reported",25,"(1) Estimated by respondent",418,"(1) Estimated by respondent",443,"(0) Reported",354,"(1) Estimated by respondent",89,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",443,"(0) Reported",275,"(1) Estimated by respondent",164,"(1) Estimated by respondent",4,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",443,"(0) Reported",11,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",116,"(0) Reported",0,"(0) Reported",0,"(0) Reported",8,"(0) Reported",0,"(0) Reported",135,"(0) Reported",19,461,"(0) Reported",364,"(1) Estimated by respondent",80,"(1) Estimated by respondent",444,"(1) Estimated by respondent",544,"(0) Reported",4599,"(1) Estimated by respondent",1010,"(1) Estimated by respondent",5609,"(1) Estimated by respondent",4580,"(1) Estimated by respondent",1005,"(1) Estimated by respondent",5585,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",67,"(0) Reported",55,"(0) Reported",12,"(0) Reported",11,"(0) Reported",6,"(0) Reported",5,"(0) Reported",78,"(0) Reported"
"17",10956060,"011061061061000000000","011061061","TALLADEGA COUNTY                                                            ","TALLADEGA COUNTY SHERIFF'S OFFICE/JAIL                                                              ",2016,"TALLADEGA               ","(01) AL","35161     ","01","01121","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",315,"(0) Reported",242,"(0) Reported",0,"(0) Reported",242,"(0) Reported","(0) No","(0) Reported",NA,NA,2,"(1) Estimated by respondent",162,"(0) Reported",80,"(0) Reported",0,"(0) Reported",0,"(0) Reported",242,"(0) Reported",0,"(0) Reported",83,"(1) Estimated by respondent",159,"(1) Estimated by respondent",242,"(0) Reported",220,"(1) Estimated by respondent",22,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",242,"(0) Reported",140,"(0) Reported",96,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",242,"(0) Reported",2,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",60,"(0) Reported",0,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",62,"(0) Reported",16,249,"(0) Reported",165,"(1) Estimated by respondent",80,"(1) Estimated by respondent",245,"(0) Reported",485,"(0) Reported",2767,"(1) Estimated by respondent",1164,"(1) Estimated by respondent",3931,"(1) Estimated by respondent",2500,"(1) Estimated by respondent",1431,"(1) Estimated by respondent",3931,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",45,"(1) Estimated by respondent",30,"(1) Estimated by respondent",15,"(1) Estimated by respondent",4,"(0) Reported",2,"(0) Reported",2,"(0) Reported",49,"(0) Reported"
"18",10956064,"011065065061000000000","011065065","WASHINGTON COUNTY                                                           ","WASHINGTON COUNTY SHERIFFS OFFICE                                                                   ",2016,"CHATOM                  ","(01) AL","36518     ","01","01129","(07) 7: 227 =< adp < 750 & juv = 0",1.30404508,1.27884614,17,"(1) Respondent",45,"(0) Reported",45,"(0) Reported",0,"(0) Reported",45,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",38,"(0) Reported",7,"(0) Reported",0,"(0) Reported",0,"(0) Reported",45,"(0) Reported",0,"(0) Reported",20,"(1) Estimated by respondent",25,"(1) Estimated by respondent",45,"(0) Reported",20,"(1) Estimated by respondent",25,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",45,"(0) Reported",17,"(0) Reported",21,"(0) Reported",0,"(0) Reported",7,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",45,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",10,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",10,"(0) Reported",6,56,"(0) Reported",40,"(1) Estimated by respondent",10,"(1) Estimated by respondent",50,"(1) Estimated by respondent",69,"(0) Reported",879,"(0) Reported",156,"(0) Reported",1035,"(0) Reported",879,"(0) Reported",156,"(0) Reported",1035,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",5,"(0) Reported",3,"(0) Reported",2,"(0) Reported",28,"(1) Estimated by respondent",18,"(1) Estimated by respondent",10,"(1) Estimated by respondent",33,"(0) Reported"
"19",10956069,"012002005061000000000","012002005","BALDWIN COUNTY                                                              ","CITY OF FOLEY POLICE DEPARTMENT                                                                     ",2016,"FOLEY                   ","(01) AL","36535     ","01","01003","(09) 9: 40 =< adp < 103 & juv = 0",9.29508197,9,19,"(1) Respondent",46,"(1) Estimated by respondent",37,"(1) Estimated by respondent",0,"(0) Reported",37,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,1,"(0) Reported",30,"(1) Estimated by respondent",7,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",37,"(1) Estimated by respondent",0,"(0) Reported",11,"(1) Estimated by respondent",26,"(1) Estimated by respondent",37,"(1) Estimated by respondent",1,"(1) Estimated by respondent",33,"(1) Estimated by respondent","Local Ordinance/Violation                         ",3,"(1) Estimated by respondent",37,"(1) Estimated by respondent",28,"(1) Estimated by respondent",8,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(1) Estimated by respondent","                                   ",0,"(0) Reported",0,"(0) Reported",37,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",5,"(1) Estimated by respondent",0,"(0) Reported",5,"(1) Estimated by respondent",31,37,"(1) Estimated by respondent",24,"(1) Estimated by respondent",7,"(1) Estimated by respondent",31,"(1) Estimated by respondent",55,"(1) Estimated by respondent",2473,"(1) Estimated by respondent",1078,"(1) Estimated by respondent",3551,"(1) Estimated by respondent",2487,"(1) Estimated by respondent",1078,"(1) Estimated by respondent",3565,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",13,"(1) Estimated by respondent",6,"(1) Estimated by respondent",7,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",13,"(1) Estimated by respondent"
"20",10956074,"012008007061000000000","012008007","CALHOUN COUNTY, CHEROKEE COUNTY                                             ","PIEDMONT POLICE DEPARTMENT                                                                          ",2016,"PIEDMONT                ","(01) AL","36272     ","01","01015","(10) 10: =< adp < 40 & juv = 0",15.15689616,14.89999962,20,"(1) Respondent",5,"(0) Reported",4,"(0) Reported",0,"(0) Reported",4,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",4,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",4,"(0) Reported",0,"(0) Reported",4,"(0) Reported",0,"(0) Reported",4,"(0) Reported",0,"(0) Reported",4,"(0) Reported","                                                  ",0,"(0) Reported",4,"(0) Reported",4,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                   ",0,"(0) Reported",0,"(0) Reported",4,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                 ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",5,12,"(0) Reported",5,"(1) Estimated by respondent",2,"(1) Estimated by respondent",7,"(1) Estimated by respondent",10,"(1) Estimated by respondent",350,"(0) Reported",142,"(0) Reported",492,"(0) Reported",346,"(0) Reported",142,"(0) Reported",488,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",17,"(0) Reported",9,"(0) Reported",8,"(0) Reported",17,"(0) Reported"
