"","RTIID","GID","JURISID","COUNTY","NAME","YEAR","CITY","STATE","ZIP","STATEFIPS","CNTYCODE","STRATUM","FINALWT","DESIGNWT","CLASS","STATUS","CONFPOPJUNE","CONFPOPJUNE_FLAG","CONFPOP","CONFPOP_FLAG","NCONPOP","NCONPOP_FLAG","TOTPOP","TOTPOP_FLAG","WEEK","WEEK_FLAG","WEEKN","WEEKN_FLAG","NONCITZ","NONCITZ_FLAG","ADULTM","ADULTM_FLAG","ADULTF","ADULTF_FLAG","JUVM","JUVM_FLAG","JUVF","JUVF_FLAG","TOTGENDER","TOTGENDER_FLAG","ADLTJUV","ADLTJUV_FLAG","CONV","CONV_FLAG","UNCONV","UNCONV_FLAG","TOTCONVSTATUS","TOTCONVSTATUS_FLAG","FELONY","FELONY_FLAG","MISD","MISD_FLAG","OTHEROFFSPEC","OTHEROFF","OTHEROFF_FLAG","TOTOFF","TOTOFF_FLAG","WHITE","WHITE_FLAG","BLACK","BLACK_FLAG","HISP","HISP_FLAG","AIAN","AIAN_FLAG","ASIAN","ASIAN_FLAG","NHOPI","NHOPI_FLAG","TWORACE","TWORACE_FLAG","OTHERRACESPEC","OTHERRACE","OTHERRACE_FLAG","RACEDK","RACEDK_FLAG","RACETOTAL","RACETOTAL_FLAG","MARSHALS","MARSHALS_FLAG","BOP","BOP_FLAG","ICE","ICE_FLAG","BIA","BIA_FLAG","OTHERFEDSPEC","OTHERFED","OTHERFED_FLAG","INSTATEPRIS","INSTATEPRIS_FLAG","OUTSTATEPRIS","OUTSTATEPRIS_FLAG","TRIBAL","TRIBAL_FLAG","INSTATEJAIL","INSTATEJAIL_FLAG","OUTSTATEJAIL","OUTSTATEJAIL_FLAG","OTHERHOLDTOT","OTHERHOLDTOT_FLAG","PEAKDATE","PEAKPOP","PEAKPOP_FLAG","ADPM","ADPM_FLAG","ADPF","ADPF_FLAG","ADP","ADP_FLAG","RATED","RATED_FLAG","ADMISM","ADMISM_FLAG","ADMISF","ADMISF_FLAG","ADMIS","ADMIS_FLAG","RELEASEM","RELEASEM_FLAG","RELEASEF","RELEASEF_FLAG","RELEASE","RELEASE_FLAG","EMONITOR","EMONITOR_FLAG","HOMEDETN","HOMEDETN_FLAG","COMMSRV","COMMSRV_FLAG","DAYREPORT","DAYREPORT_FLAG","PRETRIAL","PRETRIAL_FLAG","ALTWORK","ALTWORK_FLAG","TREATMENT","TREATMENT_FLAG","OTRNONCONFSPEC","OTRNONCONF","OTRNONCONF_FLAG","NONCONFD","NONCONFD_FLAG","CORRSTAFF","CORRSTAFF_FLAG","CORRSTAFFM","CORRSTAFFM_FLAG","CORRSTAFFF","CORRSTAFFF_FLAG","OTHERSTAFF","OTHERSTAFF_FLAG","OTHERSTAFFM","OTHERSTAFFM_FLAG","OTHERSTAFFF","OTHERSTAFFF_FLAG","TOTALSTAFF","TOTALSTAFF_FLAG"
"11",10956043,"011043043061000000000","011043043","Lowndes County                                                              ","Lowndes County Sheriffs Office                                                                      ",2015,"Hayneville              ","(01) Alabama","36040     ","01","01085","(09) 9: 40 =< adp < 103 & juv = 0",9.29508197,9,19,"(1) Respondent",110,"(1) Estimated by respondent",67,"(0) Reported",0,"(0) Reported",67,"(0) Reported","(1) Yes","(0) Reported",0,"(0) Reported",0,"(0) Reported",67,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",67,"(0) Reported",0,"(0) Reported",55,"(0) Reported",12,"(0) Reported",67,"(0) Reported",55,"(1) Estimated by respondent",12,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",67,"(0) Reported",3,"(0) Reported",63,"(0) Reported",1,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",67,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",55,"(1) Estimated by respondent",2,"(1) Estimated by respondent",0,"(0) Reported",10,"(1) Estimated by respondent",0,"(0) Reported",67,"(1) Estimated by respondent",17,75,"(1) Estimated by respondent",77,"(1) Estimated by respondent",2,"(1) Estimated by respondent",79,"(1) Estimated by respondent",119,"(0) Reported",120,"(1) Estimated by respondent",50,"(1) Estimated by respondent",170,"(1) Estimated by respondent",100,"(1) Estimated by respondent",50,"(1) Estimated by respondent",150,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",16,"(0) Reported",8,"(0) Reported",8,"(0) Reported",2,"(0) Reported",1,"(0) Reported",1,"(0) Reported",18,"(0) Reported"
"12",10956045,"011045045060000000200","011045045","Limestone County, Madison County                                            ","Madison County Sheriffs Office                                                                      ",2015,"Huntsville              ","(01) Alabama","35801     ","01","01089","(01) 1: certainty jails: large jails and California jails",1,1,8,"(1) Respondent",830,"(0) Reported",835,"(0) Reported",0,"(1) Estimated by respondent",835,"(0) Reported","(1) Yes","(0) Reported",0,"(0) Reported",0,"(0) Reported",685,"(0) Reported",144,"(0) Reported",5,"(1) Estimated by respondent",1,"(1) Estimated by respondent",835,"(0) Reported",6,"(0) Reported",13,"(1) Estimated by respondent",822,"(1) Estimated by respondent",835,"(0) Reported",564,"(1) Estimated by respondent",271,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",835,"(0) Reported",408,"(0) Reported",398,"(0) Reported",23,"(0) Reported",0,"(0) Reported",2,"(0) Reported",3,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",1,"(0) Reported",835,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",20,"(1) Estimated by respondent",12,"(1) Estimated by respondent",0,"(0) Reported",7,"(1) Estimated by respondent",0,"(1) Estimated by respondent",39,"(1) Estimated by respondent",14,855,"(0) Reported",685,"(1) Estimated by respondent",140,"(1) Estimated by respondent",825,"(0) Reported",1200,"(1) Estimated by respondent",10980,"(1) Estimated by respondent",4169,"(1) Estimated by respondent",15149,"(1) Estimated by respondent",10949,"(1) Estimated by respondent",4133,"(1) Estimated by respondent",15082,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(1) Estimated by respondent",54,"(1) Estimated by respondent",34,"(1) Estimated by respondent",20,"(1) Estimated by respondent",41,"(1) Estimated by respondent",23,"(1) Estimated by respondent",18,"(1) Estimated by respondent",95,"(1) Estimated by respondent"
"13",10956050,"011051051061000000000","011051051","Montgomery County                                                           ","Montgomery County Sheriffs Office                                                                   ",2015,"Montgomery              ","(01) Alabama","36104     ","01","01101","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",540,"(0) Reported",516,"(0) Reported",0,"(0) Reported",516,"(0) Reported","(1) Yes","(0) Reported",1,"(0) Reported",95,"(0) Reported",478,"(0) Reported",37,"(0) Reported",1,"(0) Reported",0,"(0) Reported",516,"(0) Reported",1,"(0) Reported",111,"(0) Reported",405,"(0) Reported",516,"(0) Reported",433,"(0) Reported",14,"(0) Reported","USM                                               ",69,"(0) Reported",516,"(0) Reported",102,"(0) Reported",406,"(0) Reported",8,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",516,"(0) Reported",69,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",69,"(0) Reported",4,533,"(0) Reported",479,"(0) Reported",85,"(0) Reported",564,"(0) Reported",1290,"(0) Reported",3696,"(0) Reported",908,"(0) Reported",4604,"(0) Reported",3748,"(0) Reported",922,"(0) Reported",4670,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",164,"(0) Reported",72,"(0) Reported",92,"(0) Reported",28,"(0) Reported",6,"(0) Reported",22,"(0) Reported",192,"(0) Reported"
"14",10956051,"011052052061000000000","011052052","Limestone County, Morgan County                                             ","Morgan County Sheriffs Office                                                                       ",2015,"Decatur                 ","(01) Alabama","35601     ","01","01103","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",425,"(1) Estimated by respondent",450,"(1) Estimated by respondent",0,"(0) Reported",450,"(1) Estimated by respondent","(1) Yes","(0) Reported",3,"(0) Reported",400,"(1) Estimated by respondent",380,"(1) Estimated by respondent",70,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",450,"(1) Estimated by respondent",0,"(0) Reported",150,"(1) Estimated by respondent",300,"(1) Estimated by respondent",450,"(1) Estimated by respondent",300,"(1) Estimated by respondent",150,"(1) Estimated by respondent","                                                  ",0,"(1) Estimated by respondent",450,"(1) Estimated by respondent",300,"(1) Estimated by respondent",90,"(1) Estimated by respondent",50,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",10,"(1) Estimated by respondent","                                        ",0,"(1) Estimated by respondent",0,"(1) Estimated by respondent",450,"(1) Estimated by respondent",25,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",50,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",20,"(1) Estimated by respondent",0,"(0) Reported",95,"(1) Estimated by respondent",1,465,"(1) Estimated by respondent",380,"(1) Estimated by respondent",50,"(1) Estimated by respondent",430,"(1) Estimated by respondent",510,"(1) Estimated by respondent",6000,"(1) Estimated by respondent",2000,"(1) Estimated by respondent",8000,"(1) Estimated by respondent",4000,"(1) Estimated by respondent",1000,"(1) Estimated by respondent",5000,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",102,"(1) Estimated by respondent",65,"(1) Estimated by respondent",37,"(1) Estimated by respondent",8,"(0) Reported",8,"(0) Reported",0,"(0) Reported",110,"(1) Estimated by respondent"
"15",10956056,"011057057061000000000","011057057","Lee County, Russell County                                                  ","Russell County Sheriff's Department                                                                 ",2015,"Phenix City             ","(01) Alabama","36869     ","01","01113","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",216,"(1) Estimated by respondent",220,"(1) Estimated by respondent",7,"(1) Estimated by respondent",227,"(1) Estimated by respondent","(1) Yes","(0) Reported",0,"(0) Reported",2,"(1) Estimated by respondent",193,"(0) Reported",24,"(0) Reported",3,"(0) Reported",0,"(0) Reported",220,"(1) Estimated by respondent",3,"(0) Reported",35,"(1) Estimated by respondent",185,"(1) Estimated by respondent",220,"(1) Estimated by respondent",175,"(1) Estimated by respondent",45,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",220,"(1) Estimated by respondent",92,"(1) Estimated by respondent",123,"(1) Estimated by respondent",5,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",220,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",3,"(1) Estimated by respondent",0,"(0) Reported",3,"(1) Estimated by respondent",16,238,"(1) Estimated by respondent",195,"(1) Estimated by respondent",35,"(1) Estimated by respondent",230,"(1) Estimated by respondent",355,"(1) Estimated by respondent",2131,"(0) Reported",976,"(0) Reported",3107,"(0) Reported",2632,"(1) Estimated by respondent",1050,"(1) Estimated by respondent",3682,"(1) Estimated by respondent",7,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",7,"(1) Estimated by respondent",50,"(1) Estimated by respondent",28,"(1) Estimated by respondent",22,"(1) Estimated by respondent",7,"(1) Estimated by respondent",4,"(1) Estimated by respondent",3,"(1) Estimated by respondent",57,"(1) Estimated by respondent"
"16",10956058,"011059059061000000000","011059059","Shelby County                                                               ","Shelby County Sheriff's Office                                                                      ",2015,"Columbiana              ","(01) Alabama","35051     ","01","01117","(02) 2: 264 =< adp < 500 & juv >0",2.71428561,2.71428561,13,"(1) Respondent",517,"(0) Reported",420,"(0) Reported",0,"(0) Reported",420,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(1) Estimated by respondent",343,"(1) Estimated by respondent",76,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(0) Reported",420,"(0) Reported",1,"(1) Estimated by respondent",19,"(1) Estimated by respondent",401,"(1) Estimated by respondent",420,"(0) Reported",336,"(1) Estimated by respondent",84,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",420,"(0) Reported",260,"(1) Estimated by respondent",155,"(1) Estimated by respondent",5,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",420,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",17,446,"(0) Reported",357,"(1) Estimated by respondent",78,"(1) Estimated by respondent",435,"(1) Estimated by respondent",512,"(0) Reported",4467,"(1) Estimated by respondent",980,"(1) Estimated by respondent",5447,"(1) Estimated by respondent",4467,"(1) Estimated by respondent",981,"(1) Estimated by respondent",5448,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",67,"(0) Reported",58,"(0) Reported",9,"(0) Reported",10,"(0) Reported",4,"(0) Reported",6,"(0) Reported",77,"(0) Reported"
"17",10956060,"011061061061000000000","011061061","Talladega County                                                            ","Talladega County Sheriff's Office/Jail                                                              ",2015,"Talladega               ","(01) Alabama","35161     ","01","01121","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",319,"(0) Reported",247,"(0) Reported",0,"(0) Reported",247,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",217,"(0) Reported",30,"(0) Reported",0,"(0) Reported",0,"(0) Reported",247,"(0) Reported",0,"(0) Reported",45,"(0) Reported",202,"(0) Reported",247,"(0) Reported",169,"(1) Estimated by respondent",78,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",247,"(0) Reported",137,"(1) Estimated by respondent",110,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",247,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",29,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",29,"(0) Reported",1,272,"(0) Reported",229,"(0) Reported",51,"(0) Reported",280,"(0) Reported",485,"(0) Reported",3111,"(1) Estimated by respondent",1091,"(1) Estimated by respondent",4202,"(1) Estimated by respondent",3027,"(1) Estimated by respondent",928,"(1) Estimated by respondent",3955,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",46,"(1) Estimated by respondent",36,"(1) Estimated by respondent",10,"(1) Estimated by respondent",10,"(0) Reported",2,"(0) Reported",8,"(0) Reported",56,"(0) Reported"
"18",10956062,"011063063061000000000","011063063","Tuscaloosa County                                                           ","Tuscaloosa County Sheriffs Office                                                                   ",2015,"Tuscaloosa              ","(01) Alabama","35401     ","01","01125","(01) 1: certainty jails: large jails and California jails",1,1,8,"(1) Respondent",530,"(0) Reported",530,"(0) Reported",18,"(0) Reported",548,"(0) Reported","(0) No","(0) Reported",NA,NA,3,"(1) Estimated by respondent",468,"(0) Reported",62,"(0) Reported",0,"(0) Reported",0,"(0) Reported",530,"(0) Reported",0,"(0) Reported",31,"(1) Estimated by respondent",499,"(1) Estimated by respondent",530,"(0) Reported",387,"(0) Reported",143,"(0) Reported","                                                  ",0,"(0) Reported",530,"(0) Reported",192,"(0) Reported",332,"(0) Reported",6,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",530,"(0) Reported",2,"(0) Reported",0,"(0) Reported",1,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",18,"(0) Reported",1,"(0) Reported",0,"(0) Reported",2,"(0) Reported",1,"(0) Reported",25,"(0) Reported",17,541,"(0) Reported",489,"(0) Reported",61,"(0) Reported",550,"(0) Reported",540,"(0) Reported",8408,"(0) Reported",3152,"(0) Reported",11560,"(0) Reported",7930,"(0) Reported",3598,"(0) Reported",11528,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",18,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",18,"(0) Reported",72,"(0) Reported",55,"(0) Reported",17,"(0) Reported",7,"(0) Reported",0,"(0) Reported",7,"(0) Reported",79,"(0) Reported"
"19",10956064,"011065065061000000000","011065065","Washington County                                                           ","Washington County Sheriffs Office                                                                   ",2015,"Chatom                  ","(01) Alabama","36518     ","01","01129","(07) 7: 227 =< adp < 750 & juv = 0",1.31702066,1.27884614,17,"(1) Respondent",57,"(0) Reported",64,"(0) Reported",0,"(0) Reported",64,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",55,"(0) Reported",9,"(0) Reported",0,"(0) Reported",0,"(0) Reported",64,"(0) Reported",0,"(0) Reported",64,"(1) Estimated by respondent",0,"(1) Estimated by respondent",64,"(0) Reported",30,"(1) Estimated by respondent",34,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",64,"(0) Reported",20,"(0) Reported",32,"(0) Reported",1,"(0) Reported",11,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",64,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",2,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",2,"(0) Reported",1,81,"(0) Reported",40,"(1) Estimated by respondent",10,"(1) Estimated by respondent",50,"(1) Estimated by respondent",65,"(1) Estimated by respondent",724,"(1) Estimated by respondent",262,"(1) Estimated by respondent",986,"(1) Estimated by respondent",721,"(0) Reported",262,"(0) Reported",983,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",6,"(1) Estimated by respondent",3,"(1) Estimated by respondent",3,"(1) Estimated by respondent",12,"(1) Estimated by respondent",3,"(1) Estimated by respondent",9,"(1) Estimated by respondent",18,"(1) Estimated by respondent"
"20",10956069,"012002005061000000000","012002005","Baldwin County                                                              ","City of Foley Police Department                                                                     ",2015,"Foley                   ","(01) Alabama","36535     ","01","01003","(09) 9: 40 =< adp < 103 & juv = 0",9.29508197,9,19,"(1) Respondent",32,"(1) Estimated by respondent",40,"(1) Estimated by respondent",0,"(0) Reported",40,"(1) Estimated by respondent","(0) No","(0) Reported",NA,NA,1,"(1) Estimated by respondent",36,"(1) Estimated by respondent",4,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",40,"(0) Reported",0,"(0) Reported",29,"(0) Reported",11,"(1) Estimated by respondent",40,"(0) Reported",2,"(1) Estimated by respondent",38,"(1) Estimated by respondent","                                                  ",0,"(0) Reported",40,"(0) Reported",31,"(1) Estimated by respondent",8,"(1) Estimated by respondent",1,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",40,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",6,"(1) Estimated by respondent",0,"(0) Reported",6,"(1) Estimated by respondent",7,44,"(1) Estimated by respondent",33,"(1) Estimated by respondent",12,"(1) Estimated by respondent",45,"(1) Estimated by respondent",55,"(1) Estimated by respondent",2127,"(1) Estimated by respondent",1416,"(1) Estimated by respondent",3543,"(1) Estimated by respondent",2091,"(1) Estimated by respondent",1412,"(1) Estimated by respondent",3503,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",11,"(0) Reported",5,"(0) Reported",6,"(0) Reported",1,"(0) Reported",0,"(0) Reported",1,"(0) Reported",12,"(0) Reported"
"21",10956074,"012008007061000000000","012008007","Calhoun County, Cherokee County                                             ","Piedmont Police Department                                                                          ",2015,"Piedmont                ","(01) Alabama","36272     ","01","01015","(10) 10: =< adp < 40 & juv = 0",14.89999962,14.89999962,20,"(1) Respondent",6,"(0) Reported",3,"(0) Reported",0,"(0) Reported",3,"(0) Reported","(0) No","(0) Reported",NA,NA,0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",2,"(0) Reported",1,"(0) Reported",3,"(0) Reported",0,"(0) Reported",3,"(0) Reported","                                                  ",0,"(0) Reported",3,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                        ",0,"(0) Reported",0,"(0) Reported",3,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                     ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",14,5,"(0) Reported",4,"(1) Estimated by respondent",1,"(1) Estimated by respondent",5,"(1) Estimated by respondent",10,"(0) Reported",284,"(0) Reported",109,"(0) Reported",393,"(0) Reported",281,"(1) Estimated by respondent",109,"(1) Estimated by respondent",390,"(1) Estimated by respondent",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported","                                                  ",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",0,"(0) Reported",15,"(0) Reported",9,"(0) Reported",6,"(0) Reported",15,"(0) Reported"
